user_id,isbn,rating
76352,446676098,0
76352,446678457,0
76352,446691798,0
76352,446693332,0
76352,446794031,0
76352,446802204,0
76352,446806552,0
76352,446893277,0
76352,446903167,0
76352,446909130,0
76352,446909203,0
76352,446909815,0
76352,446911585,0
76352,446940569,0
76352,448095106,0
76352,044843198X,9
76352,449000613,0
76352,449000869,0
76352,449001946,0
76352,449002470,0
76352,449002640,0
76352,449002969,0
76352,449003345,0
76352,449003787,0
76352,449003795,0
76352,044900399X,0
76352,449004503,0
76352,449005836,0
76352,449005895,0
76352,449006379,0
76352,449123782,0
76352,449123952,0
76352,449125092,0
76352,449126617,0
76352,449128288,0
76352,449130509,0
76352,449131173,0
76352,449131181,0
76352,449131289,0
76352,449131734,0
76352,449132250,0
76352,449133990,0
76352,449134040,0
76352,449134210,0
76352,449135926,0
76352,449137902,0
76352,449141497,0
76352,449143694,0
76352,449143740,0
76352,449145670,0
76352,449145956,0
76352,449146340,0
76352,449146448,0
76352,449146898,0
76352,449147282,0
76352,449147509,0
76352,449148203,0
76352,449149390,0
76352,044914982X,0
76352,449150437,0
76352,449200302,0
76352,449200981,0
76352,449201155,0
76352,449201651,0
76352,449202631,0
76352,449202704,0
76352,449203425,0
76352,449203433,0
76352,044920510X,0
76352,449205118,0
76352,449205150,0
76352,449205223,0
76352,044920541X,0
76352,449205878,0
76352,449205975,0
76352,449206181,0
76352,449206440,0
76352,449206483,0
76352,044920653X,0
76352,449206610,0
76352,449207013,0
76352,044920703X,0
76352,449207269,0
76352,449207331,0
76352,449207382,0
76352,449207420,0
76352,449208192,0
76352,449208885,0
76352,449209164,8
76352,449209725,0
76352,449209741,0
76352,449209997,0
76352,449210928,0
76352,449211150,0
76352,449211363,0
76352,449211479,0
76352,449212084,0
76352,449212238,0
76352,449212246,0
76352,449212254,0
76352,449212742,0
76352,449212750,0
76352,449213323,0
76352,449213358,0
76352,449213714,0
76352,449213803,0
76352,449214141,0
76352,449214192,0
76352,449214486,0
76352,449214494,0
76352,449215202,0
76352,449215237,0
76352,449215482,0
76352,044921625X,0
76352,449216411,0
76352,449216853,0
76352,449216977,0
76352,449217124,0
76352,449217264,9
76352,449217426,0
76352,449217493,0
76352,449218112,0
76352,449218473,0
76352,044921852X,0
76352,449218929,0
76352,044921897X,0
76352,449219089,0
76352,449219143,0
76352,449219372,0
76352,449219399,0
76352,449219402,0
76352,449219593,0
76352,044921978X,0
76352,449220028,0
76352,449221431,0
76352,449221482,0
76352,449221490,0
76352,449221873,0
76352,449222276,0
76352,449222586,0
76352,449222721,0
76352,449223043,0
76352,449223612,0
76352,044922368X,0
76352,449223833,0
76352,449224422,0
76352,449224449,0
76352,449225046,0
76352,449227421,0
76352,449227812,0
76352,449227847,0
76352,449227863,0
76352,044922788X,0
76352,449227898,0
76352,449227944,0
76352,449228185,0
76352,449231313,0
76352,449231992,0
76352,449232913,0
76352,449233383,0
76352,449235971,0
76352,449236552,0
76352,449237036,0
76352,449237613,0
76352,449237842,0
76352,449238385,0
76352,449239047,0
76352,449239799,0
76352,449240096,0
76352,449240347,0
76352,449242072,0
76352,449242951,0
76352,449243583,0
76352,449243761,8
76352,449244172,0
76352,449244296,0
76352,449244415,0
76352,449244431,0
76352,449244741,0
76352,449300080,0
76352,449502066,0
76352,449701875,0
76352,449900991,0
76352,449901009,0
76352,449901807,0
76352,449910237,0
76352,449911012,0
76352,449911721,0
76352,449912809,0
76352,45007638,0
76352,451076826,0
76352,451084225,0
76352,451113357,0
76352,451114779,0
76352,451115481,0
76352,451117298,0
76352,451117611,0
76352,451117646,0
76352,451124383,0
76352,451124685,0
76352,451125509,0
76352,451126718,0
76352,451127943,0
76352,451128567,0
76352,451128966,0
76352,451129504,0
76352,451130987,0
76352,451131436,0
76352,451131517,0
76352,451132343,0
76352,451132378,0
76352,451132432,0
76352,451133137,0
76352,451138775,0
76352,451139720,0
76352,451139739,0
76352,451144287,0
76352,451146026,0
76352,451148029,0
76352,451148037,0
76352,451150988,0
76352,451151259,0
76352,451152190,0
76352,451153553,0
76352,451154673,0
76352,451157265,0
76352,451158636,0
76352,451159586,0
76352,451160118,0
76352,451160207,0
76352,451160339,0
76352,451160444,0
76352,451160525,0
76352,451162145,0
76352,451162617,0
76352,451162897,0
76352,451162919,0
76352,451166892,0
76352,451167090,0
76352,451167317,0
76352,451167538,0
76352,451169522,0
76352,451169549,0
76352,451169867,0
76352,451170385,0
76352,451171195,0
76352,451172043,0
76352,451172272,0
76352,451172817,0
76352,451172825,0
76352,451173155,0
76352,451173325,0
76352,451173376,0
76352,451174038,0
76352,451174240,0
76352,451174763,0
76352,451175190,0
76352,451175530,0
76352,451176235,0
76352,451176464,0
76352,451176723,0
76352,451176820,0
76352,451176928,0
76352,451177096,0
76352,451177169,0
76352,451179153,0
76352,451179811,0
76352,451180054,0
76352,451180062,0
76352,451180216,0
76352,451180429,0
76352,451180747,0
76352,451181395,0
76352,451181468,0
76352,451181964,0
76352,451182766,0
76352,451182952,0
76352,451183096,0
76352,451183665,0
76352,451183681,0
76352,451184114,0
76352,451184149,0
76352,451184289,0
76352,451184327,0
76352,451184386,0
76352,451184718,0
76352,451184726,0
76352,451184742,0
76352,451184793,0
76352,451184963,0
76352,451185897,0
76352,451186362,0
76352,451188063,0
76352,451188454,0
76352,451188489,0
76352,451190459,0
76352,451190955,0
76352,451191706,0
76352,451192028,0
76352,451192613,0
76352,451192923,0
76352,451193008,0
76352,451193288,0
76352,451194160,0
76352,451194918,0
76352,451195922,0
76352,451196856,0
76352,451196864,0
76352,451197410,0
76352,451198514,0
76352,451198697,0
76352,451198948,0
76352,451199685,0
76352,451201256,0
76352,451201523,0
76352,451202317,0
76352,451202732,0
76352,451203054,0
76352,451203593,0
76352,451203607,0
76352,451203615,0
76352,451203771,0
76352,451203917,0
76352,451203933,0
76352,451204050,0
76352,451204530,0
76352,451204778,0
76352,451204891,0
76352,451205421,0
76352,451205626,0
76352,451206274,0
76352,451206665,0
76352,451207335,0
76352,451207521,0
76352,451207645,0
76352,045120767X,0
76352,451208153,0
76352,451208188,0
76352,451208765,0
76352,451208811,0
76352,451209109,0
76352,451210158,0
76352,451210743,0
76352,451210751,0
76352,451211561,0
76352,045121157X,0
76352,045121210X,0
76352,451212177,0
76352,451212762,0
76352,451400429,0
76352,451400569,0
76352,451400682,0
76352,451400739,0
76352,451401034,0
76352,451401379,0
76352,451401433,0
76352,451401522,0
76352,451402103,0
76352,451402782,0
76352,451403282,0
76352,451403703,0
76352,451403975,0
76352,451404653,0
76352,451405455,0
76352,451405692,0
76352,451406095,0
76352,451406796,0
76352,451407377,0
76352,451408322,0
76352,451408551,0
76352,451409000,0
76352,451409191,0
76352,451409736,0
76352,451410440,0
76352,451410610,0
76352,451410734,0
76352,451410823,0
76352,451410998,0
76352,451411021,0
76352,451411048,0
76352,451452364,0
76352,451456750,0
76352,451457595,0
76352,451524217,0
76352,451526333,0
76352,452260116,0
76352,452279070,0
76352,452280621,0
76352,452283205,0
76352,452284937,0
76352,505521121,0
76352,050552211X,0
76352,505522209,0
76352,505523078,0
76352,050552337X,0
76352,505523426,0
76352,050552354X,0
76352,505523752,0
76352,505523892,0
76352,505524090,0
76352,050552421X,0
76352,505524228,0
76352,505524333,0
76352,505524546,0
76352,505524740,0
76352,505524813,0
76352,505524864,0
76352,505524899,0
76352,505525062,0
76352,505525070,0
76352,505525186,0
76352,505525275,0
76352,505525402,0
76352,505525534,0
76352,505525577,0
76352,051505643X,0
76352,515056448,0
76352,515062154,0
76352,515068829,0
76352,515071498,0
76352,515077410,0
76352,515084166,0
76352,515084557,0
76352,515084905,0
76352,515085154,0
76352,515086002,0
76352,515086436,0
76352,515087335,0
76352,515087491,0
76352,051508901X,0
76352,515089419,0
76352,515090174,0
76352,515090506,0
76352,515091383,0
76352,051509157X,0
76352,515092266,0
76352,515093491,0
76352,515093920,0
76352,515097500,0
76352,515099325,0
76352,515099511,0
76352,515100307,0
76352,515101486,0
76352,515101869,0
76352,515103292,0
76352,515104175,0
76352,515104213,0
76352,515104671,0
76352,515104698,0
76352,515105147,0
76352,515105198,0
76352,051510521X,0
76352,051510535X,0
76352,515106895,0
76352,515107662,0
76352,051510843X,0
76352,515109746,0
76352,051511054X,0
76352,051511264X,0
76352,515112690,0
76352,051511331X,0
76352,515113328,0
76352,515114693,0
76352,051511605X,0
76352,515116750,0
76352,051511779X,0
76352,515118249,0
76352,515118656,0
76352,515119652,0
76352,515120006,0
76352,515120456,0
76352,515120626,0
76352,515120723,0
76352,515120863,0
76352,515120871,0
76352,515121487,0
76352,515121746,0
76352,515121843,0
76352,515122254,0
76352,515122262,0
76352,515122416,0
76352,515122491,0
76352,515122734,0
76352,051512298X,0
76352,051512317X,0
76352,515123471,0
76352,515124206,0
76352,515124281,0
76352,051512429X,0
76352,515124435,0
76352,515124524,0
76352,515125253,0
76352,515125628,0
76352,515125644,0
76352,051512608X,0
76352,515126098,0
76352,515126497,0
76352,515126772,0
76352,515127221,0
76352,515127833,0
76352,515127841,0
76352,515128015,0
76352,515128023,0
76352,515128546,0
76352,515128554,0
76352,515128600,0
76352,051512902X,0
76352,515129224,0
76352,515129240,0
76352,515129283,0
76352,515129828,0
76352,051512995X,0
76352,515130125,0
76352,515130389,0
76352,515130524,0
76352,515130923,0
76352,515130966,0
76352,515130990,0
76352,515131083,0
76352,515131091,0
76352,515131229,0
76352,515131334,0
76352,515131520,0
76352,515131660,0
76352,515131741,0
76352,515132020,0
76352,515132063,0
76352,515132136,0
76352,515132624,0
76352,051513287X,0
76352,051513290X,0
76352,515133876,0
76352,515134368,0
76352,515134376,0
76352,515134465,0
76352,051513449X,0
76352,515134899,0
76352,515135062,0
76352,515135453,0
76352,515135739,0
76352,515136190,0
76352,051513628X,0
76352,515136379,0
76352,515136530,0
76352,515136824,0
76352,517006766,0
76352,517127318,0
76352,517200775,0
76352,517574985,0
76352,523401914,0
76352,523410557,0
76352,523414099,0
76352,523416970,0
76352,523417330,0
76352,523419422,0
76352,523419600,0
76352,523419953,0
76352,523421214,0
76352,523422059,0
76352,523425201,0
76352,525440755,0
76352,525672397,0
76352,525942149,0
76352,525946187,0
76352,525947159,0
76352,551668513,0
76352,553026933,0
76352,553072927,0
76352,553092162,0
76352,553099957,0
76352,553104896,0
76352,553107240,0
76352,553110942,0
76352,553112600,0
76352,553120425,0
76352,553121049,0
76352,553122061,0
76352,553123904,0
76352,553129015,9
76352,553129546,0
76352,553129562,0
76352,553130986,0
76352,553133845,0
76352,553134108,0
76352,553137522,0
76352,553138081,0
76352,553138634,0
76352,055314068X,0
76352,553141406,0
76352,553142003,0
76352,055314300X,0
76352,553145908,0
76352,055314653X,0
76352,055314717X,9
76352,553147188,0
76352,553154796,0
76352,553156268,0
76352,553156373,0
76352,553157035,0
76352,553158929,0
76352,553175041,0
76352,055319643X,5
76352,553196472,0
76352,553196480,0
76352,553203312,0
76352,553203630,0
76352,553204343,0
76352,553204963,0
76352,553205234,0
76352,553205315,0
76352,055320663X,0
76352,553209019,0
76352,553212494,0
76352,553225774,0
76352,553226967,0
76352,553227041,0
76352,553227750,0
76352,553227882,0
76352,553228455,0
76352,553231081,0
76352,553233289,0
76352,055323420X,0
76352,553234218,0
76352,553235761,0
76352,553237934,0
76352,553239813,0
76352,553240293,0
76352,553240307,0
76352,553240633,0
76352,553240749,0
76352,553241621,0
76352,553241869,0
76352,553241907,0
76352,553242571,0
76352,553244485,0
76352,553245619,0
76352,553247913,0
76352,553248642,0
76352,553248669,0
76352,553249002,0
76352,055324924X,0
76352,553249525,0
76352,553249797,0
76352,553250531,0
76352,553250582,0
76352,055325149X,0
76352,553251635,0
76352,553252798,0
76352,553252828,0
76352,553252909,0
76352,553253360,0
76352,553254073,0
76352,553254162,0
76352,055325572X,0
76352,553256211,0
76352,553256734,0
76352,553256920,0
76352,553257048,0
76352,553257811,0
76352,553258249,0
76352,553258923,0
76352,553258990,0
76352,553260871,0
76352,553261916,0
76352,553262564,0
76352,553262807,0
76352,553263226,0
76352,553263625,0
76352,553264079,0
76352,553264567,0
76352,553265156,0
76352,553265741,0
76352,553265962,0
76352,553268880,0
76352,553269399,0
76352,553270184,0
76352,055327029X,0
76352,553270478,0
76352,055327094X,0
76352,553271091,0
76352,553271598,0
76352,553272438,0
76352,553272608,0
76352,553273000,0
76352,553273108,0
76352,553273299,0
76352,553273868,0
76352,553273906,0
76352,553274562,0
76352,553275496,0
76352,553275704,0
76352,553275739,0
76352,553275852,0
76352,553275976,5
76352,553276360,0
76352,055327659X,0
76352,553277472,0
76352,553278002,0
76352,055327807X,0
76352,553278118,0
76352,553278223,0
76352,553278835,0
76352,553278878,0
76352,553278916,0
76352,553278991,0
76352,553279025,0
76352,055327953X,0
76352,553279971,0
76352,553280147,0
76352,553280686,0
76352,553280848,0
76352,553281437,0
76352,553281798,0
76352,553282034,0
76352,553282352,0
76352,553282816,0
76352,553283006,0
76352,553283340,0
76352,553283448,0
76352,553283545,0
76352,553283936,0
76352,553283944,0
76352,553284169,0
76352,553284746,0
76352,553284789,0
76352,553285343,0
76352,553285831,0
76352,553285920,0
76352,553285947,0
76352,553286056,0
76352,553286374,0
76352,553286587,0
76352,553287303,0
76352,553287397,0
76352,553287400,0
76352,553287532,0
76352,553287567,0
76352,553287737,0
76352,553288156,0
76352,553288474,0
76352,553289233,0
76352,553289322,0
76352,553289411,0
76352,055328942X,0
76352,553289721,0
76352,553289993,0
76352,553290789,0
76352,553292714,0
76352,553292722,0
76352,055329315X,0
76352,553293257,0
76352,553293338,0
76352,553293389,0
76352,553294083,0
76352,553294849,0
76352,553295071,0
76352,055329508X,0
76352,553297635,0
76352,553298275,0
76352,553299468,0
76352,553299476,0
76352,553341359,0
76352,553343777,0
76352,553344862,0
76352,553348957,0
76352,553351672,0
76352,553380400,0
76352,553382349,0
76352,553440055,0
76352,553441108,0
76352,553441388,0
76352,553481495,0
76352,553481525,0
76352,553482564,0
76352,553483765,0
76352,553484028,0
76352,553484036,0
76352,553486365,0
76352,553486748,0
76352,553486780,0
76352,553560204,0
76352,553560247,0
76352,553560271,0
76352,553560441,0
76352,553560549,0
76352,553560735,9
76352,553560816,0
76352,553561359,0
76352,055356174X,0
76352,553562797,0
76352,553562835,0
76352,553564404,0
76352,055356451X,0
76352,055356465X,0
76352,553564692,0
76352,553564714,0
76352,553564994,0
76352,553565060,0
76352,553566032,0
76352,553566059,0
76352,553568019,0
76352,553569031,0
76352,553569082,0
76352,553569368,0
76352,553569473,0
76352,553569570,0
76352,553569791,0
76352,553571818,0
76352,553571842,0
76352,553571850,0
76352,553572202,0
76352,553572210,0
76352,553572326,0
76352,055357258X,0
76352,553572822,0
76352,553572997,0
76352,553573209,0
76352,553573691,0
76352,553573926,0
76352,553573969,0
76352,553574035,0
76352,553574086,0
76352,553574108,0
76352,553574310,0
76352,553574574,0
76352,553574639,0
76352,553574663,0
76352,553574957,0
76352,553575252,0
76352,553575279,0
76352,553576143,0
76352,553576550,0
76352,553576623,0
76352,553576801,0
76352,553578308,0
76352,553578359,0
76352,553578650,0
76352,055357874X,0
76352,553578936,0
76352,553578960,0
76352,553579983,0
76352,553580000,0
76352,553580035,0
76352,553580191,0
76352,553580221,0
76352,553580361,0
76352,553580388,0
76352,553580523,0
76352,553580884,0
76352,553580930,0
76352,553580957,0
76352,055358183X,0
76352,553582003,0
76352,553582127,0
76352,553582143,0
76352,553582216,0
76352,553582224,0
76352,553582232,0
76352,553582321,0
76352,553582364,0
76352,553582429,0
76352,553582526,0
76352,553582550,0
76352,553582658,0
76352,553582747,0
76352,553582755,0
76352,055358314X,0
76352,553583360,0
76352,553583395,0
76352,553583549,0
76352,553583557,0
76352,553583956,0
76352,553583980,0
76352,553584014,0
76352,553584111,0
76352,553584383,0
76352,553584707,0
76352,553585118,0
76352,553585835,0
76352,553586068,0
76352,553586122,0
76352,553586181,0
76352,055358619X,0
76352,571206484,0
76352,590021117,0
76352,590102915,0
76352,590213113,0
76352,590252275,0
76352,590303295,0
76352,059031971X,0
76352,059035342X,0
76352,590376195,0
76352,059039469X,0
76352,590402218,8
76352,590404091,0
76352,590410415,0
76352,590411136,8
76352,590411616,0
76352,590413880,0
76352,590414151,0
76352,590414690,0
76352,590418688,0
76352,590420062,0
76352,590420283,0
76352,590422642,0
76352,590422677,0
76352,590428640,0
76352,590431285,0
76352,590433369,0
76352,590433466,0
76352,059043893X,0
76352,590442791,0
76352,590445014,0
76352,590446681,0
76352,590449389,0
76352,590461699,0
76352,590474782,0
76352,590629719,0
76352,590944649,0
76352,609600923,0
76352,609802011,0
76352,618154620,0
76352,669271896,0
76352,670030643,0
76352,670747416,0
76352,670894184,0
76352,671000306,0
76352,671000349,0
76352,067100042X,0
76352,067100073X,0
76352,671001310,0
76352,671001701,0
76352,671001728,0
76352,671001795,0
76352,671001809,0
76352,671002481,0
76352,067100333X,0
76352,671003364,0
76352,671003526,0
76352,671003593,0
76352,671003755,0
76352,671004107,0
76352,671004123,0
76352,067100414X,0
76352,671004530,0
76352,671004549,0
76352,671004565,0
76352,671004573,0
76352,671004603,0
76352,671007696,0
76352,671009567,0
76352,671011367,0
76352,671011375,0
76352,671014226,0
76352,671014501,0
76352,671014919,0
76352,671015141,0
76352,671017349,0
76352,671019449,0
76352,671019619,0
76352,671020560,0
76352,671023209,0
76352,671023284,0
76352,671024108,0
76352,671024183,0
76352,671024248,0
76352,671025589,0
76352,671026011,0
76352,671026291,0
76352,671027123,0
76352,671027360,0
76352,671027662,0
76352,671027948,0
76352,671028383,0
76352,067103412X,0
76352,671034294,0
76352,671035452,0
76352,067103619X,0
76352,671036505,0
76352,671038184,0
76352,671038443,0
76352,671039830,0
76352,671039857,0
76352,671042262,0
76352,671042572,0
76352,671223070,0
76352,671270834,0
76352,671416367,0
76352,671441981,0
76352,671447173,0
76352,671456857,9
76352,671462997,0
76352,671464698,0
76352,067146812X,0
76352,671503294,0
76352,671504681,0
76352,067150987X,0
76352,671519816,0
76352,671521101,0
76352,671521136,0
76352,671523074,0
76352,671523090,0
76352,671524097,0
76352,671525743,0
76352,671525832,0
76352,671527274,0
76352,671528203,0
76352,671530526,0
76352,671531514,0
76352,067153291X,0
76352,671534645,0
76352,671534718,0
76352,671534858,0
76352,671536613,0
76352,671537539,0
76352,671553046,0
76352,671568175,0
76352,671568833,0
76352,671568841,0
76352,671577913,7
76352,671607561,0
76352,671612700,0
76352,671617028,0
76352,671618547,0
76352,671619683,0
76352,671621963,0
76352,671623249,0
76352,671624253,0
76352,067162461X,0
76352,671627406,0
76352,671631845,0
76352,671633945,0
76352,671634720,0
76352,067163951X,0
76352,671640585,0
76352,067164257X,0
76352,671647458,0
76352,671648047,0
76352,671648144,0
76352,671650904,0
76352,067165361X,0
76352,671653814,0
76352,671655884,0
76352,067165764X,0
76352,671661205,0
76352,671661590,0
76352,671670050,0
76352,671670646,0
76352,671670662,0
76352,671672886,0
76352,671673688,0
76352,671676237,0
76352,671679627,0
76352,671679643,0
76352,671680803,0
76352,671683187,0
76352,671684264,0
76352,671685635,0
76352,671686151,0
76352,067168972X,0
76352,671689746,0
76352,671689762,0
76352,067169071X,0
76352,671693743,0
76352,671695126,0
76352,671696491,0
76352,671701231,0
76352,067170124X,0
76352,671701258,0
76352,671704184,0
76352,671704648,0
76352,671706063,0
76352,067170866X,0
76352,671709089,0
76352,671709194,0
76352,671709453,0
76352,671721380,0
76352,671722131,0
76352,671723227,0
76352,671724738,0
76352,671728563,0
76352,671729489,0
76352,671732102,0
76352,671735276,0
76352,671736817,0
76352,671737422,0
76352,671737627,0
76352,067173766X,0
76352,671737759,0
76352,671737783,0
76352,067173783X,0
76352,671740652,0
76352,671741020,0
76352,671741187,0
76352,671741195,0
76352,671741209,0
76352,671742566,0
76352,671742760,0
76352,671742949,0
76352,671743074,0
76352,671743279,0
76352,671744208,0
76352,671744216,0
76352,671744585,0
76352,671749412,0
76352,671751506,0
76352,671753819,0
76352,671758896,0
76352,671759345,0
76352,671759361,0
76352,671774492,0
76352,671778730,0
76352,067178157X,0
76352,671782525,0
76352,671784684,0
76352,671786601,0
76352,671792822,0
76352,671793489,0
76352,671793578,0
76352,671795538,0
76352,671795554,0
76352,671797050,0
76352,067179793X,0
76352,671798782,0
76352,067179938X,0
76352,671807625,0
76352,671808788,0
76352,671809865,0
76352,671812483,0
76352,067181785X,0
76352,671822209,0
76352,067182225X,0
76352,671822357,0
76352,671822632,0
76352,671824848,0
76352,671829041,0
76352,671831828,0
76352,671834320,0
76352,671865099,0
76352,671867091,0
76352,671867113,0
76352,671867156,0
76352,671867164,0
76352,671867172,0
76352,671868691,0
76352,671870963,0
76352,671870998,0
76352,671871005,0
76352,671872958,0
76352,671873202,0
76352,671873210,0
76352,671876570,0
76352,671877992,0
76352,671878662,0
76352,671879987,0
76352,671880314,0
76352,671880438,0
76352,671884581,0
76352,671885650,0
76352,671886290,0
76352,671886665,0
76352,671888587,0
76352,067189109X,0
76352,671891685,0
76352,671891715,0
76352,671892525,0
76352,671894455,0
76352,679441220,0
76352,679450408,0
76352,679722556,0
76352,679744398,0
76352,067976156X,0
76352,679763309,0
76352,067976402X,0
76352,679772677,0
76352,679805796,0
76352,679811796,0
76352,679873937,0
76352,679891927,0
76352,681454806,0
76352,684802988,0
76352,684813688,0
76352,684845075,0
76352,684853299,0
76352,684854759,0
76352,068486360X,0
76352,684864843,0
76352,684874318,0
76352,687166691,0
76352,688083358,0
76352,688140467,0
76352,068814179X,0
76352,688177751,0
76352,688178448,0
76352,689313497,0
76352,689711301,0
76352,689715676,0
76352,069401236X,0
76352,694056138,0
76352,696016257,0
76352,708936342,0
76352,717281299,0
76352,717284832,0
76352,721405894,0
76352,736421718,0
76352,736900020,0
76352,740723367,0
76352,743204832,0
76352,743225406,0
76352,743234693,0
76352,743237188,0
76352,743405900,0
76352,074340596X,0
76352,074341022X,0
76352,743410599,0
76352,743411250,0
76352,743411269,0
76352,743411439,0
76352,743412028,0
76352,074341277X,0
76352,743417917,0
76352,743418131,0
76352,743418174,0
76352,743418840,0
76352,743419170,0
76352,743422732,0
76352,743422740,0
76352,743423569,0
76352,743423682,0
76352,743430999,0
76352,743436210,0
76352,074343627X,0
76352,743436741,0
76352,743437640,0
76352,743437802,0
76352,743437845,0
76352,074343787X,0
76352,743439740,0
76352,743442237,0
76352,743442652,0
76352,743444264,0
76352,743448642,0
76352,743454146,0
76352,743454375,0
76352,743456173,0
76352,743456181,0
76352,743457943,0
76352,743460529,0
76352,743463226,0
76352,743464583,0
76352,743467094,0
76352,743467124,0
76352,074347628X,0
76352,074347676X,5
76352,743485068,0
76352,749325259,0
76352,751531936,0
76352,752903683,5
76352,753805421,0
76352,756400481,0
76352,758201346,0
76352,075820261X,0
76352,758203594,0
76352,758203993,0
76352,758204175,0
76352,758204310,0
76352,758204434,0
76352,758204450,0
76352,758206135,0
76352,763612545,0
76352,764225103,0
76352,767904311,0
76352,770108369,0
76352,770108881,0
76352,770429025,0
76352,778320049,0
76352,778320111,0
76352,778320146,0
76352,778320219,0
76352,778320294,0
76352,778320324,0
76352,778320375,0
76352,778320413,0
76352,786000813,0
76352,786001429,0
76352,786001941,0
76352,078600293X,0
76352,078600312X,0
76352,786006544,0
76352,786011890,0
76352,786011920,0
76352,786011939,0
76352,786013281,0
76352,786013451,0
76352,786014873,0
76352,786702079,0
76352,786702303,0
76352,786703962,0
76352,786706759,0
76352,786707984,0
76352,786811161,0
76352,786861347,0
76352,786889004,0
76352,786889047,0
76352,786889055,0
76352,786889063,0
76352,078688908X,0
76352,786889187,0
76352,786889284,0
76352,786889306,0
76352,786889551,0
76352,786889616,0
76352,786889667,0
76352,786890061,0
76352,786913673,0
76352,789254484,0
76352,790000458,0
76352,792700201,0
76352,800781481,0
76352,080213825X,0
76352,802139256,0
76352,802448208,0
76352,803251939,0
76352,804100721,0
76352,804101507,0
76352,804101930,0
76352,804102112,0
76352,804102937,0
76352,804102988,0
76352,804104182,0
76352,804104557,0
76352,080410526X,0
76352,804105804,0
76352,804105820,0
76352,080410591X,0
76352,080410607X,0
76352,804106665,0
76352,804107491,0
76352,804108528,0
76352,804108587,0
76352,804109176,0
76352,804110336,0
76352,080411109X,0
76352,804111111,0
76352,804111146,0
76352,804111219,0
76352,804111332,0
76352,080411188X,0
76352,804111898,0
76352,804112975,0
76352,804113033,0
76352,804113343,0
76352,804113416,0
76352,804113475,0
76352,804113831,0
76352,804114595,0
76352,804115362,0
76352,804115397,0
76352,804115435,0
76352,804115621,0
76352,804115761,0
76352,804116849,0
76352,804117683,0
76352,804118558,0
76352,080411868X,0
76352,804119309,0
76352,080411935X,0
76352,804119635,0
76352,804119651,0
76352,804119724,0
76352,804119791,0
76352,804119805,0
76352,804119899,0
76352,805051309,0
76352,805070516,0
76352,807510092,0
76352,812041291,0
76352,812501284,0
76352,812504712,0
76352,812504879,0
76352,812507274,0
76352,812508491,0
76352,812509056,0
76352,812509390,0
76352,812509641,0
76352,812510011,0
76352,812510453,0
76352,812511980,0
76352,812514440,0
76352,812515293,0
76352,812515927,0
76352,812516818,0
76352,812519302,0
76352,812521609,0
76352,812522281,0
76352,812522419,0
76352,812523024,0
76352,812524004,0
76352,812524330,8
76352,812524527,0
76352,812524713,0
76352,812530136,0
76352,812532236,0
76352,812533003,0
76352,812533496,0
76352,812543262,0
76352,812550293,0
76352,812550307,0
76352,812550331,0
76352,812550447,0
76352,812550579,0
76352,812550730,0
76352,812551745,0
76352,812552636,0
76352,812553373,0
76352,812564375,0
76352,812571789,0
76352,812571940,0
76352,812574621,0
76352,812576063,0
76352,812583361,0
76352,812583388,0
76352,812585968,0
76352,812590961,0
76352,081297106X,0
76352,816704651,0
76352,816709793,0
76352,816714606,0
76352,821712039,0
76352,821712128,0
76352,821712489,0
76352,082171323X,0
76352,821713701,0
76352,821714015,0
76352,821716697,0
76352,821717618,0
76352,821718916,0
76352,082171984X,0
76352,821720139,0
76352,821720937,0
76352,821721224,0
76352,821721569,0
76352,821722506,0
76352,821722972,0
76352,821723731,0
76352,821723847,0
76352,082172472X,0
76352,821725890,0
76352,821726714,0
76352,821727273,0
76352,821727702,0
76352,821728369,0
76352,821728903,0
76352,821730142,0
76352,821731335,0
76352,821732056,0
76352,821733141,0
76352,821733508,0
76352,821733672,0
76352,821734091,0
76352,821735365,0
76352,821735950,0
76352,821736078,0
76352,821736264,0
76352,821737449,0
76352,821737945,0
76352,082174089X,0
76352,821741209,0
76352,082174576X,0
76352,821746480,0
76352,821747428,0
76352,821747576,0
76352,821748335,0
76352,821749609,0
76352,821751360,0
76352,821751379,0
76352,821751603,0
76352,821751875,0
76352,821751905,0
76352,821751948,0
76352,821753479,0
76352,821755498,5
76352,821756249,0
76352,821756389,0
76352,821757601,0
76352,821758608,0
76352,821759612,0
76352,821760289,0
76352,821762559,0
76352,821762818,0
76352,821763075,0
76352,821767275,0
76352,821767518,0
76352,821767852,0
76352,821767860,0
76352,821768379,0
76352,082176845X,0
76352,821769286,0
76352,821769340,0
76352,821769359,0
76352,821769367,0
76352,821770179,0
76352,821770985,0
76352,821771167,0
76352,082177140X,0
76352,821771485,0
76352,821771795,0
76352,821771817,0
76352,821772066,0
76352,821772082,0
76352,821772139,0
76352,082177221X,0
76352,821772252,0
76352,821772325,0
76352,821772341,0
76352,821772937,0
76352,821773402,0
76352,821773410,0
76352,821774522,0
76352,082177462X,0
76352,821774948,0
76352,082177512X,0
76352,821775286,0
76352,821775405,0
76352,821775863,0
76352,821776118,0
76352,821776150,0
76352,823407462,0
76352,840745451,0
76352,842319034,0
76352,842329129,8
76352,842329218,0
76352,842332308,0
76352,842342702,0
76352,084234716X,0
76352,084235025X,0
76352,843105720,0
76352,843920572,0
76352,843921846,0
